,,,,,,,,
,,,,,,,,
place,title,name,type,latitude,longitude,code,enclosed_by,date
[L74f1dc3e-8b18-46e3],Tudela,Tudela,City,,,789,
[Lad968203-d4d6-454c],Zaragoza,Zaragoza,City,,,"Apr 27, 875",
[L4ba64989-bee8-432c],China (Zhongguo 中國),China (Zhongguo 中國),Country,,,541,
[L87cf1d96-a0db-4cbd],Chang'an,Chang'an,City,,,566,[L4ba64989-bee8-432c]
[L1fa313d2-52b2-4260],T,T,State,,,598,[L4ba64989-bee8-432c]
[Lc01d1600-e239-4465],Lizhou,Lizhou,State,,,624,[L4ba64989-bee8-432c]
[L93817fed-0f02-415c],Mutapa,Mutapa,Country,,,1624,
[L05338c17-be7a-47fd],Brasil,Brasil,Country,,,1560,
[L566b86ae-b6e0-4b8e],São Paulo,São Paulo,State,,,1560,[L05338c17-be7a-47fd]
[Le35b04c3-6cba-4011],León,León,Country,,,999,
[L0bb6a72e-871b-4d17],Honduras,Honduras,Country,,,437,
[5f164ab9-430e-484f-88a5-ec014b16b515],Copán,Copán,City,,,437,[L0bb6a72e-871b-4d17]
[Lbb27b339-a666-4cb3],São Paulo,São Paulo,City,,,1627,[L05338c17-be7a-47fd]
[L4b235323-b0a1-440e],Tawantinsuyu,Tawantinsuyu,Country,,,1529,
[L4f881183-05a3-47b3],Brazil,Brazil,Country,,,"Sep 21, 1815",
[Lc2c97a07-3bb9-4909],Minas Gerais,Minas Gerais,State,,,"Sep 21, 1815",[L4f881183-05a3-47b3]
[L835d3554-b1df-4430],Cachoeira do Campo,Cachoeira do Campo,City,,,"Sep 21, 1815",[Lc2c97a07-3bb9-4909]
[Lf77ae628-fc20-4f73],Paraiba,Paraiba,State,,,"Mar 7, 1730",[L05338c17-be7a-47fd]
[L4af4242b-237b-4636],Rio de Janeiro,Rio de Janeiro,State,,,"Sep 9, 1705",[L05338c17-be7a-47fd]
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
person,firstname,surname,callname,prefix,suffix,title,gender,source,note,birthdate,birthplace,birthplaceid,birthsource,baptismdate,baptismplace,baptismplaceid,baptismsouce,deathdate,deathplace,deathplaceid,deathsource
[Fc8f1fe98-dc0a-43b9]," [P4533fd2a-9151-4c8b]"," [Pefc079ac-f43a-4831]",,,,"De La Granja, Fernando",According to Primary Sources.
[F08d5f7e7-0bb3-4650]," [P4f42f68e-d04f-4cf5]"," [P467ccf01-f402-49a6]",,,,,No primary source was found to confirm this.
[Fbc3aa595-ae74-4e21]," [P36da6771-de40-45b9]"," [P738ab82e-6127-4cc7]",,,,,No primary source was found to confirm this.
[F47033d26-0222-412c]," [Pdfe82008-d8ac-4a5f]"," [Pbee536be-452c-4879]",,,,,No primary source was found to confirm this.
[F9618f277-c0a0-436e]," [P58ca6af8-50d0-4561]"," [P9bdc91b9-0579-4630]",,,,"Xiong, V. C.",No primary source was found to confirm this.
[Faf3ab658-bec3-4ba9]," [P855d9bb4-6d31-4788]"," [P8573a7f5-72d6-4583]",,,,"Xiong, V. C.",No primary source was found to confirm this.
[Ff153b6ab-024b-4e16]," [P10a5ce41-1cba-4796]"," [P8dfaa18f-4251-45da]",,,,"Benn, J. A.",No primary source was found to confirm this.
[F4f802211-0f1b-4942]," [P0d0c7d52-e67d-4e1b]"," [P0beeb712-a15e-4b5c]",,,,,No primary source was found to confirm this.
[Fe052f7cc-1eac-4d27]," [P90c89de9-a504-4528]"," [Pfe810c29-c9ad-4681]",,,,,No primary source was found to confirm this.
[F84d1aa21-21c6-47c6]," [P61312414-3632-4a70]"," [P2c821571-69da-4686]",,,,"McKnight, B.E. et al.",No primary source was found to confirm this.
[F58494f0e-91c6-4e01]," [P61312414-3632-4a70]"," [P7fd55d12-3a92-4ec2]",,,,"Mark, E.",No primary source was found to confirm this.
[F441b320e-9a0e-436a]," [P61312414-3632-4a70]"," [Pff76cad8-9368-4a23]",,,,"Wong, W. P.",No primary source was found to confirm this.
[Fcee2bdbf-c3e3-4d3c]," [P19ba71c0-4cf2-4092]"," [Pefef5f13-894e-4642]",,,,"Mark, E.",No primary source was found to confirm this.
[Fee6abed7-9d4c-48ba]," [P92c8ee7a-557d-4dae]"," [Pdc581fdf-c4eb-4fee]",,,,"Chen, J.",No primary source was found to confirm this.
[F6710ab84-7e72-4c64]," [Pfe7d5336-603f-4712]"," [P2811cd6e-1a02-4c60]",,,,"Doran, R.",No primary source was found to confirm this.
[F5aea40fc-81c9-4948]," [Pc78967c6-e769-4f22]"," [Pd81dddf0-9ee7-4c7d]",,,,"Sun, M.",No primary source was found to confirm this.
[Fe0dd465a-e7e4-4311]," [P9fb9ee5f-0528-4ea4]"," [P6be0543e-778d-4866]",,,,"Yue, H.",No primary source was found to confirm this.
[F65867581-feb1-4151]," [P146b4540-3450-4452]"," [P83aa4e94-6a80-410e]",,,,,No primary source was found to confirm this.
[Ff5170baf-9e85-4ce5]," [P4e55f0a4-2a26-4605]"," [P4ff773db-b186-43ea]",,,,,No primary source was found to confirm this.
[F09157d2d-38c9-437b]," [P15ecef31-c173-45af]"," [P7fb32396-406f-428d]",,,,,No primary source was found to confirm this.
[Feb92ae21-ec1e-46d5]," [P37954e2e-ba5b-43d3]"," [P2cfbb6d0-1f4e-4654]",,,,"McMahon, K.",No primary source was found to confirm this.
[F6aceed4d-7134-4fae]," [P37954e2e-ba5b-43d3]"," [Pfa66493f-f6c4-495f]",,,,,No primary source was found to confirm this.
[F25b17f41-90fd-45dd]," [P9afeaa60-8328-470a]"," [Pefb81ade-0d19-4ee8]",,,,,No primary source was found to confirm this.
[F8bd197ef-e65c-49f4]," [P50449363-9f89-4d24]"," [Pa74327ac-500e-46c7]",,,,,No primary source was found to confirm this.
[F759e5264-514e-4fe3]," [Pdf970eb5-76b2-4644]"," [Pc6f12b96-746a-4e24]",,,,,No primary source was found to confirm this.
[F71644955-479b-4d92]," [Pe4bde887-2d9b-41cf]"," [Pe93fa99b-b5c0-4005]",,,,,No primary source was found to confirm this.
[F1fae8fc9-0ef6-4344]," [P2d172ee1-e247-42ba]"," [P158520f1-0c16-407e]",,,,"Karetzky, P. E.",No primary source was found to confirm this.
[F91027ec6-897c-42df]," [P61312414-3632-4a70]"," [Pff76cad8-9368-4a23]",,,,"Wong, W. P.",No primary source was found to confirm this.
[F4b51e387-7af8-4123]," [P4b279504-da7a-45bf]"," [Pa98ed6be-e0af-4504]",,,,"Rocha, J., & Fehn, A. M.",No primary source was found to confirm this.
[Facd5c584-04b1-47ce]," [P4b279504-da7a-45bf]"," [P52eb5601-f6d7-4974]",,,,"Rocha, J., & Fehn, A. M.",No primary source was found to confirm this.
[Fde1d8e86-975a-446d]," [P53bab3d6-86dc-442a]"," [P621a442c-1bf8-4d29]",,,,,No primary source was found to confirm this.
[Fc8d3831a-cfb2-4a2b]," [Pbf0a8897-198f-4a54]"," [P8fc4273e-a3bc-4b37]",,,,,No primary source was found to confirm this.
[F4feddf2e-1180-40f7]," [Pac0fa2ab-2d2f-4365]"," [P434d483e-aa15-41f5]",,,,,No primary source was found to confirm this.
[Fb74d64a1-38fd-4d72]," [P90b5e0b0-c273-4e57]"," [P15567599-e6e7-4bcd]",,,,,No primary source was found to confirm this.
[Ffc1a1cbe-c4b4-4417]," [P8c9380b5-742f-4b93]"," [Ped1aa645-2de5-4a78]",,,,"Bostoen, K.",No primary source was found to confirm this.
[F2ea8bc03-e5fd-4dc4]," [P9577c944-11c5-4319]"," [P0123199d-4b51-4931]",,,,,No primary source was found to confirm this.
[F5aeb307d-3132-43e3]," [Pc5a40d6c-3a0a-4e80]"," [Pc397124e-f5da-4e69]",,,,"Beach, D. N.",No primary source was found to confirm this.
[F9e3ce1db-7ebd-477d]," [P93149fcc-a082-4c8c]"," [P6322f0bb-cceb-43a6]",,,,"Beach, D. N.",No primary source was found to confirm this.
[F7dafe5ab-fce8-4be2]," [Pc2880600-7a91-4447]"," [Pa0e8cd2a-eef6-4b8e]",,,,,No primary source was found to confirm this.
[F7ff38e81-fc3e-4fe5]," [Pe7a3531d-d38a-444a]"," [P6eb31a0a-433e-4f04]",,,,"Beach, D. N.",No primary source was found to confirm this.
[Fa51c527d-7815-4545]," [Pea22b3ed-1457-4476]"," [Pc305c48e-6e77-4e2c]",,,,"Beach, D. N.",No primary source was found to confirm this.
[F9f674482-89a5-4fc0]," [Pc56abc67-4623-4f64]"," [P2db52a2b-1299-4293]",,,,W. Luiz,No primary source was found to confirm this.
[F7fa82d86-3871-4e7b]," [Pa559e6f5-66c0-43f4]"," [Pe35fc638-3d4e-4a67]",,,,"Viotti, Hélio A.",According to Primary Sources.
[F9621f07d-4e18-4bbd]," [P0e6b82e8-64eb-4ac8]"," [P65017981-ce64-45e2]",,,,Inventários e Testamentos,According to Primary Sources.
[F8429b731-0567-4860]," [Pa397734b-dc2a-42ed]"," [P65017981-ce64-45e2]",,,,Inventários e Testamentos,According to Primary Sources.
[F8b731c8c-00a1-48d6]," [P10c033c0-a783-4566]"," [P455f9a56-4f07-4873]",,,,,No primary source was found to confirm this.
[F7fa82d86-3871-4e7b]," [Pa559e6f5-66c0-43f4]"," [Pa666565e-1022-4812]",,,,"Viotti, Hélio A.",According to Primary Sources.
[F4efae14f-9202-4f65]," [Pc32aea2f-5a35-464e]"," [P7be84eab-81b2-4edf]",,,,"Viotti, Hélio A.",According to Primary Sources.
[Fbe7abb27-93fd-4055]," [Pc32aea2f-5a35-464e]"," [P63f10249-cd92-4eea]",,,,History Tracers Team,According to Primary Sources.
[Ffa770306-9db1-474f]," [Pa9dec09d-ae6c-435b]"," [Pd02a2863-ad14-425b]",,,,"Castro Coelho, H. V.",No primary source was found to confirm this.
[F4e407ee5-f23d-4729]," [Pa9dec09d-ae6c-435b]"," [Pcc1f0d0f-9f64-49e2]",,,,"Castro Coelho, H. V.",No primary source was found to confirm this.
[Fd0f4373f-961c-4780]," [P7c09fce0-4d93-466a]"," [Pc7442d8a-e853-4e3f]",,,,Paróquia Nossa Senhora de Nazaré,According to Primary Sources.
[Fd2daa80d-39fe-4f0a]," [P2405ace1-a0d5-4807]"," [P09cf9563-4907-48ff]",,,,Hamidreza Qashqai,No primary source was found to confirm this.
[F7b83b749-de50-4779]," [Pf11d729b-2084-49e4]"," [P2a5e46c6-6a7a-48f9]",,,,Hamidreza Qashqai,No primary source was found to confirm this.
[F89eb24cf-8a52-401e]," [P25c3cacf-ae90-4a4a]"," [P4f941820-5d6e-4427]",,,,Hamidreza Qashqai,No primary source was found to confirm this.
[F82ad3fac-fb48-495e]," [P5df0daa6-52f8-4795]"," [P1c710555-4e3b-4605]",,,,Hamidreza Qashqai,No primary source was found to confirm this.
[F9d3764f9-4731-4eca]," [P5d0e50a6-c81b-472f]"," [P46df3040-8d24-45e4]",,,,"Hinz, W.",No primary source was found to confirm this.
[F8bcc2522-8822-4f5e]," [P800a6054-ac9f-44ad]"," [P2f3dfae3-0699-4ecf]",,,,"Hinz, W.",No primary source was found to confirm this.
[Fcf02ed10-520e-4569]," [P181525b9-4fa5-4ef3]"," [P49ebc7ed-1f3b-49e6]",,,,"Herculano, Alexandre.",According to Primary Sources.
[F588b18e0-0da6-4f00]," [P181525b9-4fa5-4ef3]"," [P04121b89-d05b-4573]",,,,"Herculano, Alexandre.",According to Primary Sources.
[Fd7d0a8b7-6bb3-4972]," [P181525b9-4fa5-4ef3]"," [P8da992de-1941-40a7]",922,,,Crônica de Sampiro,According to Primary Sources.
[F3ccfe89e-b1da-43a1]," [P181525b9-4fa5-4ef3]"," [Pe75502ae-d914-4499]",,,,"Lacarra, José M.",According to Primary Sources.
[F49c13c5a-6805-4804]," [P3c510ae4-d045-4f57]"," [Pf917bbed-7418-46d8]",,,,Medieval Lands,No primary source was found to confirm this.
[F41b79922-2d10-49f7]," [P3c510ae4-d045-4f57]"," [P7a492e1e-3dc4-4cc6]",,,,"Lacarra, José M.",According to Primary Sources.
[Ff22b896a-1182-40f1]," [P3c510ae4-d045-4f57]"," [P8b13ce67-cf44-4a85]",,,,"Herculano, Alexandre",No primary source was found to confirm this.
[Fe5abb577-7e49-45c0]," [P3c510ae4-d045-4f57]"," [P9ee01ad2-4827-46aa]",,,,,No primary source was found to confirm this.
[F3fe0465c-d229-4feb]," [P72ca5af9-89ec-4425]"," [P4e722ebc-6a6f-422a]",,,,"Rei, António",No primary source was found to confirm this.
[F2f6a0dee-9421-44fb]," [P72ca5af9-89ec-4425]"," [Pa2bd38aa-bf3f-4ff7]",,,,Geneall,No primary source was found to confirm this.
[F546c77ca-b163-405a]," [P539e6b5a-55de-46e9]"," [P83fa8e52-5c2d-4882]",,,,"Flórez, Henriquez",According to Primary Sources.
[F1fe66a0e-2b0c-4b99]," [P539e6b5a-55de-46e9]"," [P1892d678-57e9-49bc]",,,,Medieval Lands,No primary source was found to confirm this.
[F077fc1d0-6512-4f91]," [P539e6b5a-55de-46e9]"," [Paa136df3-bf86-4f16]",,,,Medieval Lands,No primary source was found to confirm this.
[Fb3dcdecb-a3ff-42a4]," [P5fcda57a-2d93-4054]"," [P13c43015-84de-45c4]",,,,"Garcia Alvarez, M. Rubén",No primary source was found to confirm this.
[F78e0f553-1636-46f1]," [P5fcda57a-2d93-4054]"," [P1837d205-abfe-4037]",,,,"Lopez Ferreiro, Antonio",According to Primary Sources.
[F242554b7-7a55-423f]," [P5fcda57a-2d93-4054]"," [P3e43aaf0-f390-4a64]",,,,Medieval Lands,No primary source was found to confirm this.
[F064b3802-01aa-4caa]," [P90abbba3-a609-47a0]"," [P0deddae1-aada-459c]",,,,"Lopez Ferreiro, Antonio",According to Primary Sources.
[Fa78b5d4e-5db6-4ac6]," [P90abbba3-a609-47a0]"," [P67de8543-75ae-49d6]",,,,"Flórez, Henriquez",According to Primary Sources.
[Fc61454d5-734a-4a4f]," [P90abbba3-a609-47a0]"," [P63dc4467-e5b6-43ef]",,,,,No primary source was found to confirm this.
[Fe655c3ae-f07f-415d]," [P19ca45ba-442d-4bc0]"," [Pb692c305-56c5-41dd]",,,,"Flórez, Henriquez",According to Primary Sources.
[Fe4a1add3-571a-449c]," [P19ca45ba-442d-4bc0]"," [P7009497b-b358-4f7d]",,,,"Flórez, Henriquez",According to Primary Sources.
[F3b9b4ce2-a159-49d4]," [P19ca45ba-442d-4bc0]"," [P680c754e-177a-4e50]",,,,"Lopez Ferreiro, Antonio",According to Primary Sources.
[Fd83c5e2e-e865-4245]," [P19ca45ba-442d-4bc0]"," [P869201d8-cb43-4f2e]",,,,,No primary source was found to confirm this.
[F77048194-0e10-462f]," [P4a365625-add5-4701]"," [P0ae2ad61-8cc4-45e6]",,,,"Dulik, Matthew C. et al.",According to Primary Sources.
[F30ac6fa1-c232-4f27]," [P9ff20ce1-e21c-4bbd]"," [Pcbfe8256-3359-4488]",,,,"Dulik, Matthew C. et al.",According to Primary Sources.
[F9efe1a61-fe0d-4836]," [P15b25270-b119-44ce]"," [Pbcde717d-e0dd-42c7]",,,,"Dulik, Matthew C. et al.",According to Primary Sources.
[Fab792fd3-69f9-4265]," [P30fc41c2-f8f5-4287]"," [P7ad77d69-b2c9-47ca]",,,,"Jota, M. et al., pp. 8",According to Primary Sources.
[Fbbbe0b3f-819b-4ea5]," [P86429e53-425c-46c7]"," [P7db05ede-d21b-45af]",,,,"Dulik, Matthew C. et al.",According to Primary Sources.
[Fad62b48f-fc30-4503]," [P014c833f-d6e1-4b50]"," [P9ef25a2f-32a5-477e]",,,,"Waters, M. R., & Stafford, T. W., Jr.",According to Primary Sources.
[Ffe56c43b-91d0-4f7d]," [Pa4e22ab7-03b9-439d]"," [P5269a2c2-48ac-4add]",,,,"Meltzer, David J., et al.",No primary source was found to confirm this.
[F4e2fdac2-7215-4fd0]," [P015ec22b-f690-4362]"," [Pf74ffa73-cbea-4d86]",,,,"Dillehay, T. D. et al.",No primary source was found to confirm this.
[F2b919a73-ac93-4f53]," [P793027e4-d062-4b26]"," [P275158c0-b824-4cea]",,,,"Waters, M. R. et al",No primary source was found to confirm this.
[Faa718600-44be-4a0f]," [P405c1e41-7477-4b2d]"," [P54b7bf19-b01f-41c8]",,,,"Hutnick, Anastasia",No primary source was found to confirm this.
[F6ef4fae2-4c41-45a1]," [Pe71f0fe9-405f-4dbe]"," [P79498381-a356-44b0]",,,,,No primary source was found to confirm this.
[F6397701f-04da-4bd7]," [P62aa7397-ee86-4c42]"," [Pd176a696-3739-4e8a]",,,,,No primary source was found to confirm this.
[F53bb0bd2-a8ea-4c75]," [P19a6ba75-abd3-496a]"," [P6b712b3d-1b3b-4ecd]",,,,,No primary source was found to confirm this.
[F7a30e5d9-3d68-4f91]," [P389d079d-ef8b-45e0]"," [Pf9a854c2-93d4-4bbb]",,,,,No primary source was found to confirm this.
[F0512c076-b217-4290]," [Paaec2bd2-6808-4153]"," [P73707b7d-45db-47c2]",,,,,No primary source was found to confirm this.
[F9acc8c6c-2252-437b]," [Pf0bee1f7-d493-49fc]"," [P39615aeb-8216-4531]",,,,"Viotti, Hélio A.",According to Primary Sources.
[F5eb99dae-26c7-4bdc]," [Paf25d3a9-3c5c-4376]"," [P35c075e1-1ca4-4a1b]",,,,Inventários e Testamentos,According to Primary Sources.
[F9af7c1bd-ce18-409d]," [Pb689d239-6b7e-471f]"," [Pc36e6f6f-9e1f-4322]",,,,Family Search,According to Primary Sources.
[Fc893605b-f1fd-4c63]," [Pb8fb53a4-d56e-4f1c]"," [P450b9f70-8983-4ae3]",,,,Family Search,According to Primary Sources.
[F9af7c1bd-ce18-409d]," [P92d061f3-06d9-4d48]"," [P0f3c457d-0eb1-4f6d]",,,,Inventários e Testamentos,According to Primary Sources.
[F7d18048d-38cf-4b0f]," [Pe31e14e8-9d8f-433d]"," [P9ac9d4f2-5148-4c5a]",,,,Inventários e Testamentos,According to Primary Sources.
[F85265386-b31a-4b78]," [P5f8d36d8-2837-493d]"," [P21629c69-0ac4-495f]",,,,Inventários e Testamentos,According to Primary Sources.
[F953e107a-29c5-43f5]," [P6b5d9281-28fa-4428]"," [Pb9474938-5c6e-4aab]",,,,,No primary source was found to confirm this.
[Fdde15a3a-6aa3-49c4]," [P244b4b23-aedd-4359]"," [Pbcb338cf-a370-48b6]",,,,"Silva Leme, Luiz G.",No primary source was found to confirm this.
[F924efdaf-08cb-43fc]," [Pd32e4087-13a5-4785]"," [P60fdad3a-3c6f-4051]",,,,"Betanzos, Juan",No primary source was found to confirm this.
[F5c3e6a1e-83d9-4383]," [Pc550a177-ecab-4d47]"," [P55a3caae-a076-4305]",,,,"Betanzos, Juan",No primary source was found to confirm this.
[F3140a106-0204-4fd8]," [Pce6adef3-f531-4b2b]"," [P99b809b2-f336-4c8b]",,,,"Poma de Ayala, Felipe Guaman",No primary source was found to confirm this.
[Fcb95ebae-073b-4492]," [P2e182641-6822-49c0]"," [P50af8bb0-d7d1-499d]",,,,"Poma de Ayala, Felipe Guaman",No primary source was found to confirm this.
[Ff7a728e1-517b-456c]," [P096e8433-5ecd-4179]"," [P252e7516-114a-4874]",,,,"Barker, R.",No primary source was found to confirm this.
[Fea31e74b-d10b-4dc6]," [P096e8433-5ecd-4179]"," [P0aee4c0b-8a42-450c]",,,,"Barker, R.",No primary source was found to confirm this.
[Fede3a3d8-1894-41e2]," [P096e8433-5ecd-4179]"," [P9c28b2f6-8726-4356]",,,,,No primary source was found to confirm this.
[F87f457c0-e064-49a4]," [P34b9c54f-b52d-48d4]"," [P8963c1b3-3cf4-4053]",,,,"Poma de Ayala, Felipe Guaman",No primary source was found to confirm this.
[F1b25129a-ed9d-4b49]," [P34b9c54f-b52d-48d4]"," [P8a33d673-441f-4abc]",,,,,No primary source was found to confirm this.
[F234d0757-a71c-46a9]," [P758716ba-e19c-4a1a]"," [P58bb27be-b5d2-49f7]",,,,"Poma de Ayala, Felipe Guaman",No primary source was found to confirm this.
[F01d52649-ec47-4601]," [Pbfdca88e-9c37-4aee]"," [P02eddaa0-f629-431a]",,,,"Poma de Ayala, Felipe Guaman",According to Primary Sources.
[F1df7819f-ebd4-40f8]," [P61c327e2-8b3f-47fe]"," [P96238d4f-c326-4c4c]",,,,,No primary source was found to confirm this.
[F71e2291b-bed0-4723]," [P1168afe6-3f90-43c3]"," [Pf89f9b79-65ea-4890]",,,,"Poma de Ayala, Felipe Guaman",According to Primary Sources.
[F71e2291b-bed0-4723]," [P1168afe6-3f90-43c3]"," [Pf89f9b79-65ea-4890]",,,,"Poma de Ayala, Felipe Guaman",According to Primary Sources.
[F45b855cc-b0cc-4e63]," [P1dcf2851-3024-45af]"," [P7d054e20-f52f-4a92]",,,,"Barker, R.",No primary source was found to confirm this.
[Fd74d81a3-7b6e-4efa]," [P7b5fbc03-7c31-46f6]"," [Pc3a2edb7-b421-4ffb]",,,,,No primary source was found to confirm this.
[F7b13823b-5ea0-42ff]," [Pa49598b0-346b-44a3]"," [Pc55b1694-65a6-4276]",,,,"Poma de Ayala, Felipe Guaman",According to Primary Sources.
[F453f8b23-0de8-4d3d]," [Pf6634970-6a89-4539]"," [P823bf134-6eea-4ccc]",,,,"Poma de Ayala, Felipe Guaman",According to Primary Sources.
[F800acf1a-7831-4b6b]," [Pf6634970-6a89-4539]"," [Pbcb9a71c-b8c3-4c8f]",,,,"Poma de Ayala, Felipe Guaman",According to Primary Sources.
[Ffebd95d8-cf62-4f2b]," [P9e2e2931-1110-4945]"," [P280ae3d7-efe7-4318]",,,,"Poma de Ayala, Felipe Guaman",According to Primary Sources.
[Fde7375c5-b5a0-4dcb]," [P50ba5cec-3c09-4789]"," [Pa57736e9-d6df-4d70]",,,,,No primary source was found to confirm this.
[Fed138035-35a6-4d23]," [P31af3f24-063d-4769]"," [P4e9f3943-810c-4b39]",,,,"Habu, J.",No primary source was found to confirm this.
[F099c9f19-a0b0-4d22]," [P1f2de871-8859-4392]"," [Paf89eb61-4e26-412e]",,,,"Habu, J.",No primary source was found to confirm this.
[F50ee5645-97bd-4497]," [P7399475e-f59e-4b54]"," [P7e747c20-7990-48b6]",,,,"Habu, J.",No primary source was found to confirm this.
[F212ea00c-28c4-4ad6]," [P5cd88236-3637-4510]"," [P0bcef77c-be05-4de6]",,,,"Habu, J.",No primary source was found to confirm this.
[Fd607c924-af9e-475d]," [P91af414c-04a2-4b57]"," [P832b4144-77d5-46a1]",,,,"Habu, J.",No primary source was found to confirm this.
[F4f04378d-f56d-4ed9]," [P4a074516-938b-4629]"," [P093f191d-4be2-4775]",,,,"Habu, J.",No primary source was found to confirm this.
[Ffd899e97-837f-470b]," [Pd491cad7-214a-4c0c]"," [P3ea21df7-f7c0-4341]",,,,,No primary source was found to confirm this.
[F36831b13-6560-483c]," [P7c09fce0-4d93-466a]"," [Pc7442d8a-e853-4e3f]",,,,Paróquia Nossa Senhora de Nazaré,According to Primary Sources.
[Fd7f67e70-92b9-477c]," [P4249dd37-afe0-441f]"," [P22e17233-7bad-4408]",,,,Lem Family Association,No primary source was found to confirm this.
[F2efd38b0-69bd-4c19]," [Pd922e3f2-d380-41a1]"," [P99dac8cb-60a4-496c]",,,,"Gailliard, Jean-Jacques",No primary source was found to confirm this.
[F4e877421-6deb-4211]," [P6938a5f7-6c09-463a]"," [P4d364569-354c-4041]",,,,"Chancelaria Régia, Alfonso V",According to Primary Sources.
[F3ab44f4a-521e-4cd8]," [P6938a5f7-6c09-463a]"," [P571ffa6b-2828-42d8]",,,,"Gailliard, Jean-Jacques",No primary source was found to confirm this.
[F8b7f9302-5062-47b2]," [Pe032fc86-3e28-4b9a]"," [Pd94733a3-c0f0-4e18]",,,,"Garnier, Philippe",No primary source was found to confirm this.
[Fbfd0d12b-f756-4300]," [P8f277307-325b-4c85]"," [P5ab3a65c-6346-45a8]",,,,"Paes Leme, Margarida O. R.",No primary source was found to confirm this.
[Fd3f209dd-2e5f-4e55]," [P79f33b23-c8fa-4dc5]"," [P14523b2b-14ce-4b9e]",,,,,No primary source was found to confirm this.
[F6904140f-d535-457d]," [Pf0f2c7cb-390c-43f0]"," [P8b5d9721-d2cb-4d16]",,,,Inventários e Testamentos,According to Primary Sources.
[F21d31a17-a5a0-4f7c]," [Pf0f2c7cb-390c-43f0]"," [P8cee7b6f-ab8c-42d5]",,,,Inventários e Testamentos,According to Primary Sources.
[F85499815-3b66-4377]," [Pf0f2c7cb-390c-43f0]"," [P82c1f4d6-05a1-4e3a]",,,,Inventários e Testamentos,According to Primary Sources.
[F81b4f9c7-1bf1-4e10]," [Pbdefcf40-953c-4d20]"," [P2e9d9ef0-195e-4d9e]",,,,"Viotti, Hélio A.",According to Primary Sources.
[F0e629d9f-f587-4a24]," [P92d061f3-06d9-4d48]"," [P0f3c457d-0eb1-4f6d]",,,,Inventários e Testamentos,According to Primary Sources.
[F5122a378-1b7d-4a23]," [Pd9a97d77-f852-4fd4]"," [Pb7c92221-e2b9-465d]",,,,História da Família,According to Primary Sources.
[F1fae4688-5652-4010]," [P56609b4b-3f23-40b2]"," [Pf1a161ab-eaa9-41b7]",,,,Inventários e Testamentos,According to Primary Sources.
[F2a3c15d1-99b1-41d9]," [Pb8fb53a4-d56e-4f1c]"," [P450b9f70-8983-4ae3]",,,,Inventários e Testamentos,According to Primary Sources.
[Fa2d13af8-68af-4bf3]," [P85507c9e-ace0-40f2]"," [Pd8eb6c39-f4b4-419e]",,,,"Torre do Tombo, Tribunal do Santo Ofício: Conselho Geral, Habilitações, Pedro, mç. 25, doc. 476",According to Primary Sources.
[F6a22b909-28d2-4dd9]," [Pe12b3061-7218-4e12]"," [P20f5e280-0837-4b80]",,,,"Torre do Tombo, Tribunal do Santo Ofício: Conselho Geral, Habilitações, Pedro, mç. 25, doc. 476",According to Primary Sources.
[Fae80e3f4-3e63-4f2a]," [Pf4ac373b-bda8-41cd]"," [P7941b2a2-7fa0-4567]",,,,"Torre do Tombo, Tribunal do Santo Ofício, Conselho Geral, Habilitações, Garcia, mç. 1, doc. 7",According to Primary Sources.
[Faf156b75-2046-4bfc]," [P0dc52dde-6048-474a]"," [P44f8d3e0-c2e3-490f]",,,,"Torre do Tombo, Tribunal do Santo Ofício: Conselho Geral, Habilitações, Pedro, mç. 25, doc. 476",According to Primary Sources.
[F3749ad7d-17a8-4612]," [Pd7a04572-30f5-4601]"," [P30d862da-759c-4fad]",,,,"Dijk-Coombes, Renate Marian van.",No primary source was found to confirm this.
[Fdaaf12d7-52cf-46a4]," [Pbfe95ab8-ed86-44e8]"," [Pd1857dc6-26be-48a0]",,,,,No primary source was found to confirm this.
[Fde025de6-e4e0-4b9d]," [P92698a35-31e0-49ca]"," [Pc13b7651-226b-42bb]",,,,,No primary source was found to confirm this.
[F47940531-d96c-4d48]," [P745f5c20-84a8-45dc]"," [Pb37282ba-ee55-4663]",,,,,No primary source was found to confirm this.
[Fe850e013-8dc5-4b66]," [P75ddba37-459b-4902]"," [P1a33427d-c2ea-4cd9]",,,,,No primary source was found to confirm this.
[Fd44afc1c-aa9a-41cc]," [P7db9e90b-a3a6-43d1]"," [Pe3fbcc88-9039-481a]",,,,,No primary source was found to confirm this.
[Fc94b7c5c-9c7a-45e7]," [P7db9e90b-a3a6-43d1]"," [Pf57c8c29-096c-413e]",,,,,No primary source was found to confirm this.
[Fe60c4e3f-6760-4276]," [Pd109c264-1a9a-4570]"," [P07af85ba-8639-4d66]",,,,,No primary source was found to confirm this.
[F5e456b19-ca86-4815]," [P174ec975-b120-4d75]"," [P0eb7b2c6-d2fa-4921]",,,,,No primary source was found to confirm this.
[F3f310d55-8d47-4d47]," [Pba211464-ac59-41ea]"," [Pe0cfd360-10e0-44f6]",,,,,No primary source was found to confirm this.
[F4d55ece4-7b09-43dd]," [Pbf0d7d2b-ca01-45c2]"," [P92e7f846-383e-4bcc]",,,,,No primary source was found to confirm this.
